pokemon_id,ability_name,slot,is_hidden
10046,technician,1,False
10047,skill-link,1,False
10048,solar-power,1,False
10049,sand-stream,1,False
10050,speed-boost,1,False
10051,pixilate,1,False
10052,huge-power,1,False
10053,filter,1,False
10054,pure-power,1,False
10055,intimidate,1,False
10056,prankster,1,False
10057,magic-bounce,1,False
10058,sand-force,1,False
10059,adaptability,1,False
10060,snow-warning,1,False
10061,flower-veil,1,False
10061,symbiosis,3,True
10062,levitate,1,False
10063,levitate,1,False
10064,swift-swim,1,False
10065,lightning-rod,1,False
10066,magic-bounce,1,False
10067,pixilate,1,False
10068,inner-focus,1,False
10069,healer,1,False
10070,strong-jaw,1,False
10071,shell-armor,1,False
10072,sand-force,1,False
10073,no-guard,1,False
10074,refrigerate,1,False
10075,magic-bounce,1,False
10076,tough-claws,1,False
10077,primordial-sea,1,False
10078,desolate-land,1,False
10079,delta-stream,1,False
10080,static,1,False
10080,lightning-rod,3,True
10081,static,1,False
10081,lightning-rod,3,True
10082,static,1,False
10082,lightning-rod,3,True
10083,static,1,False
10083,lightning-rod,3,True
10084,static,1,False
10084,lightning-rod,3,True
10085,static,1,False
10085,lightning-rod,3,True
10086,magician,1,False
10087,sheer-force,1,False
10088,scrappy,1,False
10089,aerilate,1,False
10090,adaptability,1,False
10091,gluttony,1,False
10091,hustle,2,False
10091,thick-fat,3,True
10092,gluttony,1,False
10092,hustle,2,False
10092,thick-fat,3,True
10093,gluttony,1,False
10093,hustle,2,False
10093,thick-fat,3,True
10094,static,1,False
10094,lightning-rod,3,True
10095,static,1,False
10095,lightning-rod,3,True
10096,static,1,False
10096,lightning-rod,3,True
10097,static,1,False
10097,lightning-rod,3,True
10098,static,1,False
10098,lightning-rod,3,True
10099,static,1,False
10099,lightning-rod,3,True
10100,surge-surfer,1,False
10101,snow-cloak,1,False
10101,slush-rush,3,True
10102,snow-cloak,1,False
10102,slush-rush,3,True
10103,snow-cloak,1,False
10103,snow-warning,3,True
10104,snow-cloak,1,False
10104,snow-warning,3,True
10105,sand-veil,1,False
10105,tangling-hair,2,False
10105,sand-force,3,True
10106,sand-veil,1,False
10106,tangling-hair,2,False
10106,sand-force,3,True
10107,pickup,1,False
10107,technician,2,False
10107,rattled,3,True
10108,fur-coat,1,False
10108,technician,2,False
10108,rattled,3,True
10109,magnet-pull,1,False
10109,sturdy,2,False
10109,galvanize,3,True
10110,magnet-pull,1,False
10110,sturdy,2,False
10110,galvanize,3,True
10111,magnet-pull,1,False
10111,sturdy,2,False
10111,galvanize,3,True
10112,poison-touch,1,False
10112,gluttony,2,False
10112,power-of-alchemy,3,True
10113,poison-touch,1,False
10113,gluttony,2,False
10113,power-of-alchemy,3,True
10114,frisk,1,False
10114,harvest,3,True
10115,cursed-body,1,False
10115,lightning-rod,2,False
10115,rock-head,3,True
10116,battle-bond,1,False
10117,battle-bond,1,False
10118,power-construct,1,False
10119,power-construct,1,False
10120,power-construct,1,False
10121,stakeout,1,False
10121,strong-jaw,2,False
10121,adaptability,3,True
10122,levitate,1,False
10123,dancer,1,False
10124,dancer,1,False
10125,dancer,1,False
10126,keen-eye,1,False
10126,vital-spirit,2,False
10126,no-guard,3,True
10127,schooling,1,False
10128,leaf-guard,1,False
10128,contrary,3,True
10129,corrosion,1,False
10129,oblivious,3,True
10130,shields-down,1,False
10131,shields-down,1,False
10132,shields-down,1,False
10133,shields-down,1,False
10134,shields-down,1,False
10135,shields-down,1,False
10136,shields-down,1,False
10137,shields-down,1,False
10138,shields-down,1,False
10139,shields-down,1,False
10140,shields-down,1,False
10141,shields-down,1,False
10142,shields-down,1,False
10143,disguise,1,False
10144,disguise,1,False
10145,disguise,1,False
10146,bulletproof,1,False
10146,soundproof,2,False
10146,overcoat,3,True
10147,soul-heart,1,False
10148,static,1,False
10148,lightning-rod,3,True
10149,cursed-body,1,False
10149,lightning-rod,2,False
10149,rock-head,3,True
10150,honey-gather,1,False
10150,shield-dust,2,False
10150,sweet-veil,3,True
10151,own-tempo,1,False
10152,tough-claws,1,False
10153,water-bubble,1,False
10153,water-absorb,3,True
10154,iron-barbs,1,False
10154,lightning-rod,2,False
10154,sturdy,3,True
10155,prism-armor,1,False
10156,prism-armor,1,False
10157,neuroforce,1,False
10158,static,1,False
10158,lightning-rod,3,True
10159,run-away,1,False
10159,adaptability,2,False
10159,anticipation,3,True
10160,static,1,False
10160,lightning-rod,3,True
10161,pickup,1,False
10161,tough-claws,2,False
10161,unnerve,3,True
10162,run-away,1,False
10162,pastel-veil,2,False
10162,anticipation,3,True
10163,run-away,1,False
10163,pastel-veil,2,False
10163,anticipation,3,True
10164,gluttony,1,False
10164,own-tempo,2,False
10164,regenerator,3,True
10165,quick-draw,1,False
10165,own-tempo,2,False
10165,regenerator,3,True
10166,steadfast,1,False
10166,scrappy,3,True
10167,levitate,1,False
10167,neutralizing-gas,2,False
10167,misty-surge,3,True
10168,vital-spirit,1,False
10168,screen-cleaner,2,False
10168,ice-body,3,True
10169,competitive,1,False
10170,defiant,1,False
10171,berserk,1,False
10172,curious-medicine,1,False
10172,own-tempo,2,False
10172,regenerator,3,True
10173,weak-armor,1,False
10173,cursed-body,3,True
10174,pickup,1,False
10174,gluttony,2,False
10174,quick-feet,3,True
10175,pickup,1,False
10175,gluttony,2,False
10175,quick-feet,3,True
10176,hustle,1,False
10176,inner-focus,3,True
10177,gorilla-tactics,1,False
10177,zen-mode,3,True
10178,gorilla-tactics,1,False
10178,zen-mode,3,True
10179,wandering-spirit,1,False
10180,mimicry,1,False
10181,aura-break,1,False
10182,gulp-missile,1,False
10183,gulp-missile,1,False
10184,punk-rock,1,False
10184,minus,2,False
10184,technician,3,True
10185,ice-face,1,False
10186,own-tempo,1,False
10186,synchronize,2,False
10186,psychic-surge,3,True
10187,hunger-switch,1,False
10188,intrepid-sword,1,False
10189,dauntless-shield,1,False
10190,pressure,1,False
10191,unseen-fist,1,False
10192,leaf-guard,1,False
10193,as-one-glastrier,1,False
10194,as-one-spectrier,1,False
10195,overgrow,1,False
10195,chlorophyll,3,True
10196,blaze,1,False
10196,solar-power,3,True
10197,torrent,1,False
10197,rain-dish,3,True
10198,compound-eyes,1,False
10198,tinted-lens,3,True
10199,static,1,False
10199,lightning-rod,3,True
10200,pickup,1,False
10200,technician,2,False
10200,unnerve,3,True
10201,guts,1,False
10201,no-guard,2,False
10201,steadfast,3,True
10202,cursed-body,1,False
10203,hyper-cutter,1,False
10203,shell-armor,2,False
10203,sheer-force,3,True
10204,water-absorb,1,False
10204,shell-armor,2,False
10204,hydration,3,True
10205,run-away,1,False
10205,adaptability,2,False
10205,anticipation,3,True
10206,immunity,1,False
10206,thick-fat,2,False
10206,gluttony,3,True
10207,stench,1,False
10207,weak-armor,2,False
10207,aftermath,3,True
10208,iron-fist,1,False
10209,overgrow,1,False
10209,grassy-surge,3,True
10210,blaze,1,False
10210,libero,3,True
10211,torrent,1,False
10211,sniper,3,True
10212,pressure,1,False
10212,unnerve,2,False
10212,mirror-armor,3,True
10213,swarm,1,False
10213,frisk,2,False
10213,telepathy,3,True
10214,strong-jaw,1,False
10214,shell-armor,2,False
10214,swift-swim,3,True
10215,steam-engine,1,False
10215,flame-body,2,False
10215,flash-fire,3,True
10216,ripen,1,False
10216,gluttony,2,False
10216,hustle,3,True
10217,ripen,1,False
10217,gluttony,2,False
10217,thick-fat,3,True
10218,sand-spit,1,False
10218,shed-skin,2,False
10218,sand-veil,3,True
10219,punk-rock,1,False
10219,plus,2,False
10219,technician,3,True
10220,flash-fire,1,False
10220,white-smoke,2,False
10220,flame-body,3,True
10221,healer,1,False
10221,anticipation,2,False
10221,magic-bounce,3,True
10222,prankster,1,False
10222,frisk,2,False
10222,pickpocket,3,True
10223,sweet-veil,1,False
10223,aroma-veil,3,True
10224,sheer-force,1,False
10224,heavy-metal,3,True
10225,light-metal,1,False
10225,heavy-metal,2,False
10225,stalwart,3,True
10226,unseen-fist,1,False
10227,unseen-fist,1,False
10228,punk-rock,1,False
10228,minus,2,False
10228,technician,3,True
10229,intimidate,1,False
10229,flash-fire,2,False
10229,rock-head,3,True
10230,intimidate,1,False
10230,flash-fire,2,False
10230,rock-head,3,True
10231,soundproof,1,False
10231,static,2,False
10231,aftermath,3,True
10232,soundproof,1,False
10232,static,2,False
10232,aftermath,3,True
10233,blaze,1,False
10233,frisk,3,True
10234,poison-point,1,False
10234,swift-swim,2,False
10234,intimidate,3,True
10235,inner-focus,1,False
10235,keen-eye,2,False
10235,pickpocket,3,True
10236,torrent,1,False
10236,sharpness,3,True
10237,chlorophyll,1,False
10237,hustle,2,False
10237,leaf-guard,3,True
10238,illusion,1,False
10239,illusion,1,False
10240,keen-eye,1,False
10240,sheer-force,2,False
10240,tinted-lens,3,True
10241,sap-sipper,1,False
10241,shell-armor,2,False
10241,gooey,3,True
10242,sap-sipper,1,False
10242,shell-armor,2,False
10242,gooey,3,True
10243,strong-jaw,1,False
10243,ice-body,2,False
10243,sturdy,3,True
10244,overgrow,1,False
10244,scrappy,3,True
10245,pressure,1,False
10245,telepathy,3,True
10246,pressure,1,False
10246,telepathy,3,True
10247,rattled,1,False
10247,adaptability,2,False
10247,mold-breaker,3,True
10248,swift-swim,1,False
10248,adaptability,2,False
10248,mold-breaker,3,True
10249,overcoat,1,False
10250,intimidate,1,False
10250,anger-point,2,False
10250,cud-chew,3,True
10251,intimidate,1,False
10251,anger-point,2,False
10251,cud-chew,3,True
10252,intimidate,1,False
10252,anger-point,2,False
10252,cud-chew,3,True
10253,poison-point,1,False
10253,water-absorb,2,False
10253,unaware,3,True
10254,aroma-veil,1,False
10254,gluttony,2,False
10254,thick-fat,3,True
10255,serene-grace,1,False
10255,run-away,2,False
10255,rattled,3,True
10256,zero-to-hero,1,False
10257,friend-guard,1,False
10257,cheek-pouch,2,False
10257,technician,3,True
10258,commander,1,False
10258,storm-drain,3,True
10259,commander,1,False
10259,storm-drain,3,True
10260,intimidate,1,False
10260,hustle,2,False
10260,guts,3,True
10261,intimidate,1,False
10261,hustle,2,False
10261,sheer-force,3,True
10262,intimidate,1,False
10262,hustle,2,False
10262,sheer-force,3,True
10263,run-away,1,False
10264,orichalcum-pulse,1,False
10265,orichalcum-pulse,1,False
10266,orichalcum-pulse,1,False
10267,orichalcum-pulse,1,False
10268,hadron-engine,1,False
10269,hadron-engine,1,False
10270,hadron-engine,1,False
10271,hadron-engine,1,False
10272,minds-eye,1,False
10273,water-absorb,1,False
10274,mold-breaker,1,False
10275,sturdy,1,False
10276,tera-shell,1,False
10277,teraform-zero,1,False
10278,magic-bounce,1,False
10279,innards-out,1,False
10280,huge-power,1,False
10281,multiscale,1,False
10282,mega-sol,1,False
10283,dragonize,1,False
10284,stalwart,1,False
10285,snow-warning,1,False
10286,mold-breaker,1,False
10287,piercing-drill,1,False
10288,shell-armor,1,False
10289,intimidate,1,False
10290,eelevate,1,False
10291,infiltrator,1,False
10292,bulletproof,1,False
10293,levitate,1,False
10294,protean,1,False
10295,fire-mane,1,False
10296,fairy-aura,1,False
10297,contrary,1,False
10298,tough-claws,1,False
10299,regenerator,1,False
10300,no-guard,1,False
10302,berserk,1,False
10303,defiant,1,False
10304,electric-surge,1,False
10305,no-guard,1,False
10306,levitate,1,False
10307,sharpness,1,False
10308,contrary,1,False
10309,levitate,1,False
10310,aura-guard,1,False
10313,unseen-fist,1,False
10314,trace,1,False
10315,iron-fist,1,False
10316,tough-claws,1,False
10320,spicy-spray,1,False
10321,adaptability,1,False
10325,thermal-exchange,1,False
10326,trace,1,False
